CNTYVTD,metersFromMexico
2010950A,457873
2010776,483718
2010522,443597
3090052,429021
3090068,446301
3090007,431421
3090008,430831
3090030,428051
3090036,428406
3090034,427592
3090064,440483
3090053,442015
3090050,427084
3090086,437293
3090041,430940
3090058,438457
3090002,433394
3090032,424038
3090004,430271
3090028,427240
3090044,423377
3090006,431191
3090003,433330
3090085,443003
3090040,429601
3090026,427351
3090033,418842
3090069,441264
3090082,418674
3090063,414067
3090023,419208
3090054,430901
3090011,421783
3090056,428820
3090078,398615
3090001,433271
3090051,420293
3390056,498304
3390031,494596
3390075,496204
3390076,496225
3390066,483122
3390003,486152
3390019,502866
3390009,499131
3390033,491001
3390006,492175
3390035,488842
3390025,500510
3390036,495447
3390039,496238
3390081,495110
3390080,491259
3390024,493615
3390074,489291
3390087,491069
3390071,494236
3390089A,493363
3390090,496505
3390030A,491334
3390018,486112
4394456,501378
4394232,512066
4391061,510391
4391479,512270
4391074,509406
4391463,524820
4394201,503817
4394328,516960
4393322,531203
4393323,531104
4391490,520945
4391271,491952
4391108,503938
4391078,506093
4391080,507794
4391605,520965
4391607,521370
4391547,527659
4392217,519566
4392003,520154
4392466,519150
4393558,534060
4393391,532710
4393511,533825
4393538,532706
4393359,533494
4391639,492373
4394650,510134
4391642,495052
4394006,507827
4391082,512595
4391109,512214
4394101,513664
4391083,507673
4392304,513322
4392190,522191
4392026,520739
4393032,523050
4393326,521852
4393041,523145
4393575,523720
4393249,529723
4393471,528674
4391106,509453
4394503,513224
4391473,512072
4391111,481551
4392030,513255
4392581,512276
4393036,530973
4393368,527693
4393037,528137
4393330,528320
4393539,528858
4393260,529133
4393283,529406
4393200,527413
4393156,526007
4394591,519631
4392353,515119
4392308,502905
4393583,527428
4394452,517889
4394540,519569
4394370,507941
4391472,500462
4391126,517203
4392636,507063
4392524,507172
4393040,528976
4393386,529461
4394050,510928
4392112,516470
4393324,523588
4393333,524196
4393209,528888
4394018,515123
4394338,516494
4394222,516714
4394093,513359
4391278,516457
4392223,514081
4393527,526375
4391617,512283
4392425,508624
4392305,509268
4394362,515381
4392522,507400
4394042,515984
4392506,510019
4391244,500184
4394632,517669
4391199,517085
4393361,540825
4394125,507461
4394086,504221
4394243,505189
4393542,539177
4393038,536029
4393396,535251
4393469,535113
4392309,521684
4394128,501207
4391211,510821
4392148,522148
4394020,499929
4394178,501384
4392537,525586
4392180,524919
4392402,524236
4394144,502597
4394113,502652
4394252,503859
4392571,527364
4392616,527316
4392158,527399
4392546,528487
4392411,526513
4393035,539576
4393321,539444
4393529,535075
4394073,509783
4394593,509351
4394565,509422
4394568,509093
4394592,509279
4391674,504005
4394634,507213
4391678,511055
4394682,514883
4391676,502534
4391679,514595
4391677,508382
4394694,517403
4394691,509730
4394692,509630
4394693,509276
4394688,509513
4394689,509276
4394690,509731
4394686,510119
4394685,509231
4391684,503766
4394687,506779
4391298,502691
4391081,502535
4391117,501391
4394256,502350
4392052,519482
4392280,520078
4393176,521145
4394638,517199
4393372,527154
4391382,528606
4391346,511516
4391297,509912
4391270,514503
4391099,513627
4391347,493461
4392027,520408
4392569,520485
4392028,510867
4392358,510306
4392462,511649
4393385,533900
4393392,530903
4393530,533660
4393646,529317
4393389,533189
4393626,531919
4391348,479453
4392383,514049
4392405,511450
4392635,513815
4392557,512098
4393580,531567
4394492,507287
4394016,503196
4391094,502852
4392161,520401
4392246,523169
4391015,503089
4394017,510001
4394068,509315
4394122,509079
4394138,508822
4392317,522633
4392229,516016
4394044,512754
4394371,510638
4393567,517424
4393192,522842
4391149,507374
4392226,518137
4393049,527632
4393582,527891
4393387,526879
4393552,524537
4394057,506110
4391151,515993
4392467,524840
4394532,508022
4394046,507957
4394395,509780
4394047,511323
4394067,508591
4394494,509253
4394107,504479
4392174,514576
4392520,509569
4392221,508470
4394599,521165
4393417,526529
4394493,506008
4394350,504873
4394369,495553
4394110,508309
4394563,508819
4391279,515739
4391482,506936
4391477,507156
4391430,513485
4392268,517114
4392318,516935
4392235,519588
4394497,497971
4394135,497507
4394097,504212
4394137,507017
4391076,505538
4391198,511823
4392448,515600
4393554,526847
4393365,529459
4394116,505860
4391296,495891
4393637,521904
4394512,508664
4394496,507485
4394121,505911
4394202,506471
4392315,527530
4392449,516499
4393486,528140
4393240,526809
4393465,525230
4391504,497343
4391034,499039
4392281,523729
4393160,529749
4391603,530374
4393579,532519
4394077,505014
4391062,506231
4394233,504967
4391236,511661
4392600,509261
4393329,530847
4392450,515281
4392541,513175
4392426,508459
4394290,517161
4393446,532814
4392645,510229
4394096,505777
4391132,509219
4391408,504718
4393336,532031
4392488,517243
4392536,525967
4393647,523921
4391376,509118
4393039,537986
4393384,540316
4391184,507940
4391301,504514
4392219,508800
4391293,506201
4392029,505788
4391515,507138
4392262,503849
4392612,512726
4392618,513147
4392614,510925
4392601,508793
4392644,511309
4392173,508856
4392267,515619
4392553,514661
4393364,521470
4394141,517635
4394629,520803
4393214,522497
4393140,521111
4393215,520625
4394399,519854
4393662,529605
4393663,530215
4394604,515716
4394596,515943
4394602,516176
4394239,515463
4394485,514340
4391623,515201
4392673,523916
4392134,521594
4392513,519382
4392658,519081
4394480,492813
4391424,490691
4391594,500912
4391445,500960
4391652,503023
4391628,503000
4391543,502465
4391549,501079
4391559,500019
4391345,494403
4391394,494505
4393152,525965
4393185,527800
4393500,538540
4393502,533756
4391633,504981
4391434,504263
4391457,505180
4394478,505119
4391622,515311
4391518,520114
4391491,516623
4392274,527021
4392660,523702
4392655,523259
4394683,510680
4392681,528675
4392680,528473
4392461,520974
4393570,523843
4394069,491957
4391208,490007
4391273,500974
4394163,499688
4394130,499863
4391265,495572
4391119,494352
4393390,531371
4393164,518867
4391120,500976
4392147,518495
4392143,519983
4392168,519041
4393072,527372
4394091,505957
4391127,512695
4391188,513378
4391165,500963
4391133,499921
4391167,499581
4391142,498781
4394155,502464
4391241,499337
4391460,515851
4392100,522083
4392145,523224
4392210,522786
4392181,518417
4392205,517472
4393043,522528
4394551,509819
4391150,499596
4391291,499775
4392310,515739
4392263,520625
4392403,519399
4392401,518209
4393054,525793
4393287,523864
4394218,515518
4394253,509684
4391257,498662
4391004,498158
4391238,495833
4391277A,514251
4391277B,514192
4392609,513391
4391153,503794
4392169,521909
4392171,517295
4393213,522976
4391154,504187
4391555,503045
4391597,503853
4391237,501063
4391170,512840
4392413,522963
4392451,517912
4394620,518980
4394373,506681
4394053,508147
4391337,495799
4394136,497457
4391011,510412
4391088,511464
4391415,512028
4391098,510025
4393212,527574
4393183,526898
4391420,522466
4391197,518989
4394588,523109
4394242,503580
4391012,514877
4391104,505965
4391013,505067
4391189,499497
4391207,493794
4391186,489590
4392220,514269
4391300,498643
4394102,514425
4392224,526089
4392269,519421
4392393,519566
4391014,500569
4391095,503908
4394630,496119
4391437,520926
4391085,501340
4391292,497306
4391459,496807
4391255,494668
4394572,510931
4392419,515533
4392320,518501
4393406,518797
4393254,526701
4393335,532131
4394344,502875
4394285,506562
4394195,503271
4394162,513985
4391339,496160
4393367,525967
4394179,499619
4394203,498848
4394454,514838
4394429,513613
4394045,512685
4394458,508748
4394495,505432
4392464,513058
4392319,511876
4392556,510868
4393063,524815
4393398,524248
4393325,519549
4393131,520775
4393289,518729
4393139,523378
4394375,509388
4394340,505870
4394048,510425
4394092,509986
4391005,508714
4391010,509235
4391019,510871
4391008,510860
4391009,497193
4393282,524770
4393196,525616
4393157,525743
4393327,526337
4394499,515483
4394123,511265
4391066,510917
4393409,523958
4393247,525613
4392314,513458
4392266,513242
4392357,506566
4392468,512896
4393177,525576
4393507,524209
4393332,522124
4393187,523260
4393193,529396
4393331,531024
4394259,504197
4394065,498282
4394087,509636
4391311,515779
4392225,523966
4393421,530370
4393248,527923
4393194,521988
4394191,520845
4394533,520066
4393585,525195
4393584,527002
4394534,497754
4394432,506559
4394182,501872
4391476,512569
4391227,517388
4392355,505297
4392356,512730
4393517,527905
4391514,515910
4392535,509005
4392307,510480
4394261,521052
4394528,522006
4394272,501830
4394118,500483
4394397,507902
4391294,490973
4392354,516837
4393433,527570
4393443,530592
4393334,528780
4393510,529670
4393516,530018
4394204,499060
4394276,498811
4394342,498569
4394129,499224
4394498,501496
4392258,502742
4391090,507321
4392519,513670
4393422,531282
4393509,525370
4394410,519211
4394159,516671
4394288,505355
4394508,520144
4394284,507187
4394374,521648
4394231,512661
4394531,514105
4394124,512503
4391079,506941
4394060,506162
4392303,517202
4391489,517013
4393166,524241
4393590,524234
4392548,508734
4393562,528217
4391089,506544
4394587,506612
4392606,520316
4392505,511978
4392007,512166
4393172,524371
4393624,531645
4394649,514741
4393648,528675
4391056,509443
4391001,508877
4392031,511920
4392613,515967
4392453,512525
4392360,506705
4392033,505761
4392643,509496
4393447,531551
4393669,528441
4393667,522577
4393665,524776
4393664,525202
4393661,523154
4394483,514513
4391625,514643
4391544,511746
4391550,511431
4392656,522253
4392657,522038
4392670,521705
4392428,522723
4392659,519713
4391418,494064
4392302,519338
4392349,518832
4393668,531745
4393363,523272
4394666,515977
4394487,509828
4391416,512430
4394598,508981
4394475,504945
4391412,505670
4391619,506038
4391610,513204
4392561,528737
4393114,538897
4393470,535693
4393526,536338
4392275,520049
4392299,517391
4392379,515392
4392484,520761
4392381,520440
4870009,520181
4870019,519279
4870020,501247
4870001A,497280
4870001B,526268
4870021,511246
4870007,485360
5050001,2357
505001A,0
505002A,0
505001B,0
5050003,0
5050002,0
5050004,4141
910105B,246930
910203B,244142
3390089B,493796
3390089C,495266
3390030B,492988
2010083B,476090
2010143B,459343
2010143C,459400
2010283B,476029
2010731B,447692
2010760B,492067
2010764B,485706
2010862B,460423
2010862C,459945
2010862D,464351
2010001B,458307
2010493B,467214
2010794B,474584
2010950B,461665
3390030C,491362
4392442,526699
4391586,526794
4391631,523697
4391564,525697
4391175,522502
4392316,526941
4391380,524066
4391441,528476
4391388,528645
4391404,529944
2010669,470442
2010513,472695
2010451,471242
2010623,473409
2010516,468982
2010113,470943
2010515,472394
